ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS 
566,172,-12,-4,0,240,10,80,20,800,400,20,12,30
554,168,-12,-4,0,240,10,80,20,800,400,20,12,30
542,164,-12,-4,0,240,10,80,20,800,400,20,12,30
530,160,-12,-4,0,240,10,80,20,800,400,20,12,30
518,156,-12,-4,0,240,10,80,20,800,400,20,12,30
506,152,-12,-4,0,240,10,80,20,800,400,20,12,30
494,148,-12,-4,0,240,10,80,20,800,400,20,12,30
482,144,-12,-4,0,240,10,80,20,800,400,20,12,30
470,140,-12,-4,0,240,10,80,20,800,400,20,12,30
458,136,-12,-4,0,240,10,80,20,800,400,20,12,30
446,132,-12,-4,0,240,10,80,20,800,400,20,12,30
434,128,-12,-4,0,240,10,80,20,800,400,20,12,30
422,124,-12,-4,0,240,10,80,20,800,400,20,12,30
410,120,-12,-4,0,240,10,80,20,800,400,20,12,30
398,116,-12,-4,0,240,10,80,20,800,400,20,12,30
386,112,-12,-4,0,240,10,80,20,800,400,20,12,30
374,108,-12,-4,0,240,10,80,20,800,400,20,12,30
362,104,-12,-4,0,240,10,80,20,800,400,20,12,30
350,100,-12,-4,0,240,10,80,20,800,400,20,12,30
338,96,-12,-4,0,240,10,80,20,800,400,20,12,30
326,92,-12,-4,0,240,10,80,20,800,400,20,12,30
314,88,-12,-4,0,240,10,80,20,800,400,20,12,30
302,84,-12,-4,0,240,10,80,20,800,400,20,12,30
290,80,-12,-4,0,240,10,80,20,800,400,20,12,30
278,76,-12,-4,0,240,10,80,20,800,400,20,12,30
266,72,-12,-4,0,240,10,80,20,800,400,20,12,30
254,68,-12,-4,0,240,10,80,20,800,400,20,12,30
242,64,-12,-4,0,240,10,80,20,800,400,20,12,30
230,60,-12,-4,0,240,10,80,20,800,400,20,12,30
218,56,-12,-4,0,240,10,80,20,800,400,20,12,30
206,52,-12,-4,0,240,10,80,20,800,400,20,12,30
194,48,-12,-4,0,240,10,80,20,800,400,20,12,30
182,44,-12,-4,0,240,10,80,20,800,400,20,12,30
170,40,-12,-4,0,240,10,80,20,800,400,20,12,30
158,36,-12,-4,0,240,10,80,20,800,400,20,12,30
146,32,-12,-4,0,240,10,80,20,800,400,20,12,30
134,36,-12,4,0,240,10,80,20,800,400,20,12,30
122,40,-12,4,0,240,10,80,20,800,400,20,12,30
110,44,-12,4,0,240,10,80,20,800,400,20,12,30
98,48,-12,4,0,240,10,80,20,800,400,20,12,30
86,52,-12,4,0,240,10,80,20,800,400,20,12,30
74,56,-12,4,0,240,10,80,20,800,400,20,12,30
62,60,-12,4,0,240,10,80,20,800,400,20,12,30
50,64,-12,4,0,240,10,80,20,800,400,20,12,30
38,68,-12,4,0,240,10,80,20,800,400,20,12,30
50,72,12,4,0,240,10,80,20,800,400,20,12,30
62,76,12,4,0,240,10,80,20,800,400,20,12,30
74,80,12,4,0,240,10,80,20,800,400,20,12,30
86,84,12,4,0,240,10,80,20,800,400,20,12,30
98,88,12,4,0,240,10,80,20,800,400,20,12,30
110,92,12,4,0,240,10,80,20,800,400,20,12,30
122,96,12,4,0,240,10,80,20,800,400,20,12,30
134,100,12,4,0,240,10,80,20,800,400,20,12,30
146,104,12,4,0,240,10,80,20,800,400,20,12,30
158,108,12,4,0,240,10,80,20,800,400,20,12,30
170,112,12,4,0,240,10,80,20,800,400,20,12,30
182,116,12,4,0,240,10,80,20,800,400,20,12,30
194,120,12,4,0,240,10,80,20,800,400,20,12,30
206,124,12,4,0,240,10,80,20,800,400,20,12,30
218,128,12,4,0,240,10,80,20,800,400,20,12,30
230,132,12,4,0,240,10,80,20,800,400,20,12,30
242,136,12,4,0,240,10,80,20,800,400,20,12,30
254,140,12,4,0,240,10,80,20,800,400,20,12,30
266,144,12,4,0,240,10,80,20,800,400,20,12,30
278,148,12,4,0,240,10,80,20,800,400,20,12,30
290,152,12,4,0,240,10,80,20,800,400,20,12,30
302,156,12,4,0,240,10,80,20,800,400,20,12,30
314,160,12,4,0,240,10,80,20,800,400,20,12,30
326,164,12,4,0,240,10,80,20,800,400,20,12,30
338,168,12,4,0,240,10,80,20,800,400,20,12,30
350,172,12,4,0,240,10,80,20,800,400,20,12,30
362,176,12,4,0,240,10,80,20,800,400,20,12,30
374,180,12,4,0,240,10,80,20,800,400,20,12,30
386,184,12,4,0,240,10,80,20,800,400,20,12,30
398,188,12,4,0,240,10,80,20,800,400,20,12,30
410,192,12,4,1,240,10,80,20,800,400,20,12,30
422,196,12,4,0,260,10,80,20,800,400,20,12,30
434,200,12,4,0,260,10,80,20,800,400,20,12,30
446,204,12,4,0,260,10,80,20,800,400,20,12,30
458,208,12,4,0,260,10,80,20,800,400,20,12,30
470,212,12,4,1,260,10,80,20,800,400,20,12,30
482,216,12,4,0,280,10,80,20,800,400,20,12,30
494,220,12,4,0,280,10,80,20,800,400,20,12,30
506,224,12,4,0,280,10,80,20,800,400,20,12,30
518,228,12,4,0,280,10,80,20,800,400,20,12,30
530,232,12,4,0,280,10,80,20,800,400,20,12,30
542,236,12,4,0,280,10,80,20,800,400,20,12,30
554,240,12,4,0,280,10,80,20,800,400,20,12,30
566,244,12,4,0,280,10,80,20,800,400,20,12,30
578,248,12,4,0,280,10,80,20,800,400,20,12,30
590,252,12,4,0,280,10,80,20,800,400,20,12,30
602,256,12,4,0,280,10,80,20,800,400,20,12,30
614,260,12,4,0,280,10,80,20,800,400,20,12,30
626,264,12,4,1,280,10,80,20,800,400,20,12,30
638,268,12,4,0,300,10,80,20,800,400,20,12,30
650,272,12,4,0,300,10,80,20,800,400,20,12,30
662,276,12,4,0,300,10,80,20,800,400,20,12,30
674,280,12,4,0,300,10,80,20,800,400,20,12,30
686,284,12,4,0,300,10,80,20,800,400,20,12,30
698,288,12,4,0,300,10,80,20,800,400,20,12,30
710,292,12,4,0,300,10,80,20,800,400,20,12,30
722,296,12,4,1,300,10,80,20,800,400,20,12,30
734,300,12,4,0,320,10,80,20,800,400,20,12,30
746,304,12,4,0,320,10,80,20,800,400,20,12,30
758,308,12,4,0,320,10,80,20,800,400,20,12,30
770,312,12,4,0,320,10,80,20,800,400,20,12,30
758,316,-12,4,0,320,10,80,20,800,400,20,12,30
746,320,-12,4,0,320,10,80,20,800,400,20,12,30
734,324,-12,4,0,320,10,80,20,800,400,20,12,30
722,328,-12,4,0,320,10,80,20,800,400,20,12,30
710,332,-12,4,0,320,10,80,20,800,400,20,12,30
698,336,-12,4,0,320,10,80,20,800,400,20,12,30
686,340,-12,4,0,320,10,80,20,800,400,20,12,30
674,344,-12,4,0,320,10,80,20,800,400,20,12,30
662,348,-12,4,0,320,10,80,20,800,400,20,12,30
650,352,-12,4,0,320,10,80,20,800,400,20,12,30
638,356,-12,4,0,320,10,80,20,800,400,20,12,30
626,360,-12,4,0,320,10,80,20,800,400,20,12,30
614,364,-12,4,0,320,10,80,20,800,400,20,12,30
602,368,-12,4,0,320,10,80,20,800,400,20,12,30
590,364,-12,-4,0,320,10,80,20,800,400,20,12,30
578,360,-12,-4,0,320,10,80,20,800,400,20,12,30
566,356,-12,-4,0,320,10,80,20,800,400,20,12,30
554,352,-12,-4,0,320,10,80,20,800,400,20,12,30
542,348,-12,-4,0,320,10,80,20,800,400,20,12,30
530,344,-12,-4,0,320,10,80,20,800,400,20,12,30
518,340,-12,-4,0,320,10,80,20,800,400,20,12,30
506,336,-12,-4,0,320,10,80,20,800,400,20,12,30
494,332,-12,-4,0,320,10,80,20,800,400,20,12,30
482,328,-12,-4,0,320,10,80,20,800,400,20,12,30
470,324,-12,-4,0,320,10,80,20,800,400,20,12,30
458,320,-12,-4,0,320,10,80,20,800,400,20,12,30
446,316,-12,-4,0,320,10,80,20,800,400,20,12,30
434,312,-12,-4,0,320,10,80,20,800,400,20,12,30
422,308,-12,-4,0,320,10,80,20,800,400,20,12,30
410,304,-12,-4,0,320,10,80,20,800,400,20,12,30
398,300,-12,-4,0,320,10,80,20,800,400,20,12,30
386,296,-12,-4,0,320,10,80,20,800,400,20,12,30
374,292,-12,-4,0,320,10,80,20,800,400,20,12,30
362,288,-12,-4,0,320,10,80,20,800,400,20,12,30
350,284,-12,-4,0,320,10,80,20,800,400,20,12,30
338,280,-12,-4,0,320,10,80,20,800,400,20,12,30
326,276,-12,-4,0,320,10,80,20,800,400,20,12,30
314,272,-12,-4,0,320,10,80,20,800,400,20,12,30
302,268,-12,-4,0,320,10,80,20,800,400,20,12,30
290,264,-12,-4,0,320,10,80,20,800,400,20,12,30
278,260,-12,-4,0,320,10,80,20,800,400,20,12,30
266,256,-12,-4,0,320,10,80,20,800,400,20,12,30
254,252,-12,-4,0,320,10,80,20,800,400,20,12,30
242,248,-12,-4,0,320,10,80,20,800,400,20,12,30
230,244,-12,-4,0,320,10,80,20,800,400,20,12,30
218,240,-12,-4,0,320,10,80,20,800,400,20,12,30
206,236,-12,-4,0,320,10,80,20,800,400,20,12,30
194,232,-12,-4,0,320,10,80,20,800,400,20,12,30
182,228,-12,-4,0,320,10,80,20,800,400,20,12,30
170,224,-12,-4,0,320,10,80,20,800,400,20,12,30
158,220,-12,-4,0,320,10,80,20,800,400,20,12,30
146,216,-12,-4,0,320,10,80,20,800,400,20,12,30
134,212,-12,-4,0,320,10,80,20,800,400,20,12,30
122,208,-12,-4,0,320,10,80,20,800,400,20,12,30
110,204,-12,-4,0,320,10,80,20,800,400,20,12,30
98,200,-12,-4,0,320,10,80,20,800,400,20,12,30
86,196,-12,-4,0,320,10,80,20,800,400,20,12,30
74,192,-12,-4,0,320,10,80,20,800,400,20,12,30
62,188,-12,-4,0,320,10,80,20,800,400,20,12,30
50,184,-12,-4,0,320,10,80,20,800,400,20,12,30
38,180,-12,-4,0,320,10,80,20,800,400,20,12,30
50,176,12,-4,0,320,10,80,20,800,400,20,12,30
62,172,12,-4,0,320,10,80,20,800,400,20,12,30
74,168,12,-4,0,320,10,80,20,800,400,20,12,30
86,164,12,-4,0,320,10,80,20,800,400,20,12,30
98,160,12,-4,0,320,10,80,20,800,400,20,12,30
110,156,12,-4,0,320,10,80,20,800,400,20,12,30
122,152,12,-4,0,320,10,80,20,800,400,20,12,30
134,148,12,-4,0,320,10,80,20,800,400,20,12,30
146,144,12,-4,0,320,10,80,20,800,400,20,12,30
158,140,12,-4,0,320,10,80,20,800,400,20,12,30
170,136,12,-4,0,320,10,80,20,800,400,20,12,30
182,132,12,-4,0,320,10,80,20,800,400,20,12,30
194,128,12,-4,0,320,10,80,20,800,400,20,12,30
206,124,12,-4,-1,320,10,80,20,800,400,20,12,30
218,120,12,-4,0,300,10,80,20,800,400,20,12,30
230,116,12,-4,0,300,10,80,20,800,400,20,12,30
242,112,12,-4,0,300,10,80,20,800,400,20,12,30
254,108,12,-4,0,300,10,80,20,800,400,20,12,30
266,104,12,-4,-1,300,10,80,20,800,400,20,12,30
278,100,12,-4,0,280,10,80,20,800,400,20,12,30
290,96,12,-4,0,280,10,80,20,800,400,20,12,30
302,92,12,-4,0,280,10,80,20,800,400,20,12,30
314,88,12,-4,-1,280,10,80,20,800,400,20,12,30
326,84,12,-4,0,260,10,80,20,800,400,20,12,30
338,80,12,-4,0,260,10,80,20,800,400,20,12,30
350,76,12,-4,0,260,10,80,20,800,400,20,12,30
362,72,12,-4,0,260,10,80,20,800,400,20,12,30
374,68,12,-4,-1,260,10,80,20,800,400,20,12,30
386,64,12,-4,0,240,10,80,20,800,400,20,12,30
398,60,12,-4,0,240,10,80,20,800,400,20,12,30
410,56,12,-4,0,240,10,80,20,800,400,20,12,30
422,52,12,-4,0,240,10,80,20,800,400,20,12,30
434,48,12,-4,0,240,10,80,20,800,400,20,12,30
446,44,12,-4,0,240,10,80,20,800,400,20,12,30
458,40,12,-4,0,240,10,80,20,800,400,20,12,30
470,36,12,-4,0,240,10,80,20,800,400,20,12,30
482,32,12,-4,0,240,10,80,20,800,400,20,12,30
494,36,12,4,0,240,10,80,20,800,400,20,12,30
506,40,12,4,0,240,10,80,20,800,400,20,12,30
518,44,12,4,0,240,10,80,20,800,400,20,12,30
530,48,12,4,0,240,10,80,20,800,400,20,12,30
542,52,12,4,-1,240,10,80,20,800,400,20,12,30
554,56,12,4,0,220,10,80,20,800,400,20,12,30
566,60,12,4,0,220,10,80,20,800,400,20,12,30
578,64,12,4,0,220,10,80,20,800,400,20,12,30
590,68,12,4,-1,220,10,80,20,800,400,20,12,30
602,72,12,4,0,200,10,80,20,800,400,20,12,30
614,76,12,4,0,200,10,80,20,800,400,20,12,30
626,80,12,4,0,200,10,80,20,800,400,20,12,30
638,84,12,4,-1,200,10,80,20,800,400,20,12,30
650,88,12,4,0,180,10,80,20,800,400,20,12,30
662,92,12,4,0,180,10,80,20,800,400,20,12,30
674,96,12,4,0,180,10,80,20,800,400,20,12,30
686,100,12,4,-1,180,10,80,20,800,400,20,12,30
698,104,12,4,0,160,10,80,20,800,400,20,12,30
710,108,12,4,0,160,10,80,20,800,400,20,12,30
722,112,12,4,0,160,10,80,20,800,400,20,12,30
734,116,12,4,0,160,10,80,20,800,400,20,12,30
746,120,12,4,-1,160,10,80,20,800,400,20,12,30
758,124,12,4,0,140,10,80,20,800,400,20,12,30
770,128,12,4,0,140,10,80,20,800,400,20,12,30
758,132,-12,4,0,140,10,80,20,800,400,20,12,30
746,136,-12,4,0,140,10,80,20,800,400,20,12,30
734,140,-12,4,0,140,10,80,20,800,400,20,12,30
722,144,-12,4,0,140,10,80,20,800,400,20,12,30
710,148,-12,4,0,140,10,80,20,800,400,20,12,30
698,152,-12,4,0,140,10,80,20,800,400,20,12,30
686,156,-12,4,0,140,10,80,20,800,400,20,12,30
674,160,-12,4,0,140,10,80,20,800,400,20,12,30
662,164,-12,4,0,140,10,80,20,800,400,20,12,30
650,168,-12,4,0,140,10,80,20,800,400,20,12,30
638,172,-12,4,0,140,10,80,20,800,400,20,12,30
626,176,-12,4,0,140,10,80,20,800,400,20,12,30
614,180,-12,4,0,140,10,80,20,800,400,20,12,30
602,184,-12,4,0,140,10,80,20,800,400,20,12,30
590,188,-12,4,0,140,10,80,20,800,400,20,12,30
578,192,-12,4,0,140,10,80,20,800,400,20,12,30
566,196,-12,4,0,140,10,80,20,800,400,20,12,30
554,200,-12,4,0,140,10,80,20,800,400,20,12,30
542,204,-12,4,0,140,10,80,20,800,400,20,12,30
530,208,-12,4,0,140,10,80,20,800,400,20,12,30
518,212,-12,4,0,140,10,80,20,800,400,20,12,30
506,216,-12,4,0,140,10,80,20,800,400,20,12,30
494,220,-12,4,0,140,10,80,20,800,400,20,12,30
482,224,-12,4,0,140,10,80,20,800,400,20,12,30
470,228,-12,4,0,140,10,80,20,800,400,20,12,30
458,232,-12,4,0,140,10,80,20,800,400,20,12,30
446,236,-12,4,0,140,10,80,20,800,400,20,12,30
434,240,-12,4,0,140,10,80,20,800,400,20,12,30
422,244,-12,4,0,140,10,80,20,800,400,20,12,30
410,248,-12,4,0,140,10,80,20,800,400,20,12,30
398,252,-12,4,0,140,10,80,20,800,400,20,12,30
386,256,-12,4,0,140,10,80,20,800,400,20,12,30
374,260,-12,4,0,140,10,80,20,800,400,20,12,30
362,264,-12,4,0,140,10,80,20,800,400,20,12,30
350,268,-12,4,0,140,10,80,20,800,400,20,12,30
338,272,-12,4,0,140,10,80,20,800,400,20,12,30
326,276,-12,4,0,140,10,80,20,800,400,20,12,30
314,280,-12,4,0,140,10,80,20,800,400,20,12,30
302,284,-12,4,0,140,10,80,20,800,400,20,12,30
290,288,-12,4,0,140,10,80,20,800,400,20,12,30
278,292,-12,4,0,140,10,80,20,800,400,20,12,30
266,296,-12,4,0,140,10,80,20,800,400,20,12,30
254,300,-12,4,0,140,10,80,20,800,400,20,12,30
242,304,-12,4,0,140,10,80,20,800,400,20,12,30
230,308,-12,4,0,140,10,80,20,800,400,20,12,30
218,312,-12,4,0,140,10,80,20,800,400,20,12,30
206,316,-12,4,0,140,10,80,20,800,400,20,12,30
194,320,-12,4,0,140,10,80,20,800,400,20,12,30
182,324,-12,4,0,140,10,80,20,800,400,20,12,30
170,328,-12,4,0,140,10,80,20,800,400,20,12,30
158,332,-12,4,0,140,10,80,20,800,400,20,12,30
146,336,-12,4,0,140,10,80,20,800,400,20,12,30
134,340,-12,4,0,140,10,80,20,800,400,20,12,30
122,344,-12,4,0,140,10,80,20,800,400,20,12,30
110,348,-12,4,0,140,10,80,20,800,400,20,12,30
98,352,-12,4,0,140,10,80,20,800,400,20,12,30
86,356,-12,4,0,140,10,80,20,800,400,20,12,30
74,360,-12,4,0,140,10,80,20,800,400,20,12,30
62,364,-12,4,0,140,10,80,20,800,400,20,12,30
50,368,-12,4,0,140,10,80,20,800,400,20,12,30
38,364,-12,-4,0,140,10,80,20,800,400,20,12,30
50,360,12,-4,0,140,10,80,20,800,400,20,12,30
62,356,12,-4,0,140,10,80,20,800,400,20,12,30
74,352,12,-4,0,140,10,80,20,800,400,20,12,30
86,348,12,-4,0,140,10,80,20,800,400,20,12,30
98,344,12,-4,0,140,10,80,20,800,400,20,12,30
110,340,12,-4,0,140,10,80,20,800,400,20,12,30
122,336,12,-4,0,140,10,80,20,800,400,20,12,30
134,332,12,-4,0,140,10,80,20,800,400,20,12,30
146,328,12,-4,0,140,10,80,20,800,400,20,12,30
158,324,12,-4,0,140,10,80,20,800,400,20,12,30
170,320,12,-4,0,140,10,80,20,800,400,20,12,30
182,316,12,-4,0,140,10,80,20,800,400,20,12,30
194,312,12,-4,0,140,10,80,20,800,400,20,12,30
206,308,12,-4,0,140,10,80,20,800,400,20,12,30
218,304,12,-4,0,140,10,80,20,800,400,20,12,30
230,300,12,-4,0,140,10,80,20,800,400,20,12,30
242,296,12,-4,0,140,10,80,20,800,400,20,12,30
254,292,12,-4,0,140,10,80,20,800,400,20,12,30
266,288,12,-4,0,140,10,80,20,800,400,20,12,30
278,284,12,-4,0,140,10,80,20,800,400,20,12,30
290,280,12,-4,0,140,10,80,20,800,400,20,12,30
302,276,12,-4,0,140,10,80,20,800,400,20,12,30
314,272,12,-4,0,140,10,80,20,800,400,20,12,30
326,268,12,-4,0,140,10,80,20,800,400,20,12,30
338,264,12,-4,0,140,10,80,20,800,400,20,12,30
350,260,12,-4,0,140,10,80,20,800,400,20,12,30
362,256,12,-4,0,140,10,80,20,800,400,20,12,30
374,252,12,-4,0,140,10,80,20,800,400,20,12,30
386,248,12,-4,0,140,10,80,20,800,400,20,12,30
398,244,12,-4,0,140,10,80,20,800,400,20,12,30
410,240,12,-4,0,140,10,80,20,800,400,20,12,30
422,236,12,-4,0,140,10,80,20,800,400,20,12,30
434,232,12,-4,0,140,10,80,20,800,400,20,12,30
446,228,12,-4,-1,140,10,80,20,800,400,20,12,30
458,224,12,-4,0,120,10,80,20,800,400,20,12,30
470,220,12,-4,0,120,10,80,20,800,400,20,12,30
482,216,12,-4,0,120,10,80,20,800,400,20,12,30
494,212,12,-4,0,120,10,80,20,800,400,20,12,30
506,208,12,-4,-1,120,10,80,20,800,400,20,12,30
518,204,12,-4,0,100,10,80,20,800,400,20,12,30
530,200,12,-4,0,100,10,80,20,800,400,20,12,30
542,196,12,-4,0,100,10,80,20,800,400,20,12,30
554,192,12,-4,0,100,10,80,20,800,400,20,12,30
566,188,12,-4,-1,100,10,80,20,800,400,20,12,30
578,184,12,-4,0,80,10,80,20,800,400,20,12,30
590,180,12,-4,0,80,10,80,20,800,400,20,12,30
602,176,12,-4,0,80,10,80,20,800,400,20,12,30
614,172,12,-4,0,80,10,80,20,800,400,20,12,30
626,168,12,-4,0,80,10,80,20,800,400,20,12,30
638,164,12,-4,0,80,10,80,20,800,400,20,12,30
650,160,12,-4,0,80,10,80,20,800,400,20,12,30
662,156,12,-4,0,80,10,80,20,800,400,20,12,30
674,152,12,-4,0,80,10,80,20,800,400,20,12,30
686,148,12,-4,0,80,10,80,20,800,400,20,12,30
698,144,12,-4,0,80,10,80,20,800,400,20,12,30
710,140,12,-4,0,80,10,80,20,800,400,20,12,30
722,136,12,-4,0,80,10,80,20,800,400,20,12,30
734,132,12,-4,0,80,10,80,20,800,400,20,12,30
746,128,12,-4,0,80,10,80,20,800,400,20,12,30
758,124,12,-4,0,80,10,80,20,800,400,20,12,30
770,120,12,-4,0,80,10,80,20,800,400,20,12,30
758,116,-12,-4,0,80,10,80,20,800,400,20,12,30
746,112,-12,-4,0,80,10,80,20,800,400,20,12,30
734,108,-12,-4,1,80,10,80,20,800,400,20,12,30
722,104,-12,-4,0,100,10,80,20,800,400,20,12,30
710,100,-12,-4,0,100,10,80,20,800,400,20,12,30
698,96,-12,-4,0,100,10,80,20,800,400,20,12,30
686,92,-12,-4,0,100,10,80,20,800,400,20,12,30
674,88,-12,-4,0,100,10,80,20,800,400,20,12,30
662,84,-12,-4,0,100,10,80,20,800,400,20,12,30
650,80,-12,-4,0,100,10,80,20,800,400,20,12,30
638,76,-12,-4,0,100,10,80,20,800,400,20,12,30
626,72,-12,-4,0,100,10,80,20,800,400,20,12,30
614,68,-12,-4,0,100,10,80,20,800,400,20,12,30
602,64,-12,-4,0,100,10,80,20,800,400,20,12,30
590,60,-12,-4,0,100,10,80,20,800,400,20,12,30
578,56,-12,-4,0,100,10,80,20,800,400,20,12,30
566,52,-12,-4,0,100,10,80,20,800,400,20,12,30
554,48,-12,-4,0,100,10,80,20,800,400,20,12,30
542,44,-12,-4,0,100,10,80,20,800,400,20,12,30
530,40,-12,-4,0,100,10,80,20,800,400,20,12,30
518,36,-12,-4,0,100,10,80,20,800,400,20,12,30
506,32,-12,-4,0,100,10,80,20,800,400,20,12,30
494,36,-12,4,0,100,10,80,20,800,400,20,12,30
482,40,-12,4,0,100,10,80,20,800,400,20,12,30
470,44,-12,4,0,100,10,80,20,800,400,20,12,30
458,48,-12,4,0,100,10,80,20,800,400,20,12,30
446,52,-12,4,0,100,10,80,20,800,400,20,12,30
434,56,-12,4,0,100,10,80,20,800,400,20,12,30
422,60,-12,4,0,100,10,80,20,800,400,20,12,30
410,64,-12,4,0,100,10,80,20,800,400,20,12,30
398,68,-12,4,0,100,10,80,20,800,400,20,12,30
386,72,-12,4,0,100,10,80,20,800,400,20,12,30
374,76,-12,4,0,100,10,80,20,800,400,20,12,30
362,80,-12,4,0,100,10,80,20,800,400,20,12,30
350,84,-12,4,0,100,10,80,20,800,400,20,12,30
338,88,-12,4,0,100,10,80,20,800,400,20,12,30
326,92,-12,4,0,100,10,80,20,800,400,20,12,30
314,96,-12,4,0,100,10,80,20,800,400,20,12,30
302,100,-12,4,0,100,10,80,20,800,400,20,12,30
290,104,-12,4,0,100,10,80,20,800,400,20,12,30
278,108,-12,4,0,100,10,80,20,800,400,20,12,30
266,112,-12,4,0,100,10,80,20,800,400,20,12,30
254,116,-12,4,0,100,10,80,20,800,400,20,12,30
242,120,-12,4,0,100,10,80,20,800,400,20,12,30
230,124,-12,4,0,100,10,80,20,800,400,20,12,30
218,128,-12,4,0,100,10,80,20,800,400,20,12,30
206,132,-12,4,0,100,10,80,20,800,400,20,12,30
194,136,-12,4,0,100,10,80,20,800,400,20,12,30
182,140,-12,4,0,100,10,80,20,800,400,20,12,30
170,144,-12,4,1,100,10,80,20,800,400,20,12,30
158,148,-12,4,0,120,10,80,20,800,400,20,12,30
146,152,-12,4,0,120,10,80,20,800,400,20,12,30
134,156,-12,4,0,120,10,80,20,800,400,20,12,30
122,160,-12,4,1,120,10,80,20,800,400,20,12,30
110,164,-12,4,0,140,10,80,20,800,400,20,12,30
98,168,-12,4,0,140,10,80,20,800,400,20,12,30
86,172,-12,4,0,140,10,80,20,800,400,20,12,30
74,176,-12,4,0,140,10,80,20,800,400,20,12,30
62,180,-12,4,1,140,10,80,20,800,400,20,12,30
50,184,-12,4,0,160,10,80,20,800,400,20,12,30
38,188,-12,4,0,160,10,80,20,800,400,20,12,30
50,192,12,4,0,160,10,80,20,800,400,20,12,30
62,196,12,4,1,160,10,80,20,800,400,20,12,30
74,200,12,4,0,180,10,80,20,800,400,20,12,30
86,204,12,4,0,180,10,80,20,800,400,20,12,30
98,208,12,4,0,180,10,80,20,800,400,20,12,30
110,212,12,4,0,180,10,80,20,800,400,20,12,30
122,216,12,4,1,180,10,80,20,800,400,20,12,30
134,220,12,4,0,200,10,80,20,800,400,20,12,30
146,224,12,4,0,200,10,80,20,800,400,20,12,30
158,228,12,4,0,200,10,80,20,800,400,20,12,30
170,232,12,4,1,200,10,80,20,800,400,20,12,30
182,236,12,4,0,220,10,80,20,800,400,20,12,30
194,240,12,4,0,220,10,80,20,800,400,20,12,30
206,244,12,4,0,220,10,80,20,800,400,20,12,30
218,248,12,4,0,220,10,80,20,800,400,20,12,30
230,252,12,4,1,220,10,80,20,800,400,20,12,30
242,256,12,4,0,240,10,80,20,800,400,20,12,30
254,260,12,4,0,240,10,80,20,800,400,20,12,30
266,264,12,4,0,240,10,80,20,800,400,20,12,30
278,268,12,4,1,240,10,80,20,800,400,20,12,30
290,272,12,4,0,260,10,80,20,800,400,20,12,30
302,276,12,4,0,260,10,80,20,800,400,20,12,30
314,280,12,4,0,260,10,80,20,800,400,20,12,30
326,284,12,4,1,260,10,80,20,800,400,20,12,30
338,288,12,4,0,280,10,80,20,800,400,20,12,30
350,292,12,4,0,280,10,80,20,800,400,20,12,30
362,296,12,4,0,280,10,80,20,800,400,20,12,30
374,300,12,4,1,280,10,80,20,800,400,20,12,30
386,304,12,4,0,300,10,80,20,800,400,20,12,30
398,308,12,4,0,300,10,80,20,800,400,20,12,30
410,312,12,4,0,300,10,80,20,800,400,20,12,30
422,316,12,4,1,300,10,80,20,800,400,20,12,30
434,320,12,4,0,320,10,80,20,800,400,20,12,30
446,324,12,4,0,320,10,80,20,800,400,20,12,30
458,328,12,4,0,320,10,80,20,800,400,20,12,30
470,332,12,4,1,320,10,80,20,800,400,20,12,30
482,336,12,4,0,340,10,80,20,800,400,20,12,30
494,340,12,4,0,340,10,80,20,800,400,20,12,30
506,344,12,4,0,340,10,80,20,800,400,20,12,30
518,348,12,4,0,340,10,80,20,800,400,20,12,30
530,352,12,4,0,340,10,80,20,800,400,20,12,30
542,356,12,4,0,340,10,80,20,800,400,20,12,30
554,360,12,4,0,340,10,80,20,800,400,20,12,30
566,364,12,4,0,340,10,80,20,800,400,20,12,30
578,368,12,4,0,340,10,80,20,800,400,20,12,30
590,364,12,-4,0,340,10,80,20,800,400,20,12,30
602,360,12,-4,0,340,10,80,20,800,400,20,12,30
614,356,12,-4,0,340,10,80,20,800,400,20,12,30
626,352,12,-4,0,340,10,80,20,800,400,20,12,30
638,348,12,-4,0,340,10,80,20,800,400,20,12,30
650,344,12,-4,0,340,10,80,20,800,400,20,12,30
662,340,12,-4,0,340,10,80,20,800,400,20,12,30
674,336,12,-4,0,340,10,80,20,800,400,20,12,30
686,332,12,-4,0,340,10,80,20,800,400,20,12,30
698,328,12,-4,0,340,10,80,20,800,400,20,12,30
